# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.fa" "-o" "Pst_104E_v12_p_ctg.in_house_IDParent.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.pcontig_095.38	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	163952;164212;164434;164569;164710;164861;165467;165694	164122;164322;164460;164638;164775;165327;165570;165865	+;+;+;+;+;+;+;+	1188	2	0	1	45	91	39	1	0	0	203	267	196	1139	2762	962	1	0	0
evm.model.pcontig_095.1	pcontig_095;pcontig_095	4416;4869	4796;5135	-;-	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.6	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	20651;20881;21081;21256;21572;21688	20793;20995;21183;21500;21611;21857	-;-;-;-;-;-	816	614	599	611	188	445	167	0	0	0	170	172	142	588	1952	720	472	476	408
evm.model.pcontig_095.18	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	52538;52885;53123;53301;53566;53795;53969	52821;53017;53219;53406;53673;53865;54213	+;+;+;+;+;+;+	1044	428	408	489	11	20	6	0	0	0	29	52	21	144	438	185	161	136	142
evm.model.pcontig_095.19	pcontig_095;pcontig_095	56417;56657	56569;56716	-;-	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.10	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	35313;36077;36352;36507;37193;37453	35988;36254;36421;37102;37364;37605	+;+;+;+;+;+	1845	0	0	0	1	3	1	0	0	0	6	0	4	132	269	40	0	0	0
evm.model.pcontig_095.11	pcontig_095;pcontig_095;pcontig_095	38444;38599;38832	38468;38714;38978	-;-;-	288	181	200	212	242	495	220	0	0	0	30	94	41	172	442	159	261	277	218
evm.model.pcontig_095.17	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	51012;51212;51404;51768;52005	51140;51335;51684;51929;52367	-;-;-;-;-	1059	170	193	233	2	6	3	0	0	0	23	27	11	87	209	108	68	40	57
evm.model.pcontig_095.16	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	48266;48392;48968;49191;49390;49610;50014;50200;50576	48309;48892;49094;49258;49483;49929;50115;50500;50974	-;-;-;-;-;-;-;-;-	1956	102	124	151	1	8	5	0	0	0	8	17	16	44	151	55	40	24	31
evm.model.pcontig_095.13	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	41505;41645;41863;42090;42239	41564;41739;42017;42120;42266	-;-;-;-;-	369	936	1691	1830	69	183	174	0	0	0	61	238	72	531	6052	1841	416	418	403
evm.model.pcontig_095.40	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	168988;169273;169526;169711;170017;170293;170402;170535	169200;169410;169638;169895;170175;170331;170475;170594	-;-;-;-;-;-;-;-	981	131	139	145	8	28	10	0	0	0	32	44	28	109	280	111	82	94	92
evm.model.pcontig_095.14	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	44319;44470;44683;44846;45132;45294;45610	44384;44577;44765;45044;45217;45540;46038	+;+;+;+;+;+;+	1218	2	2	0	8	61	19	0	0	0	3	1	3	11	37	9	9	13	12
evm.model.pcontig_095.15	pcontig_095;pcontig_095	47703;47997	47914;48144	-;-	360	0	1	3	0	2	0	0	0	0	0	1	0	0	0	2	0	1	2
evm.model.pcontig_095.43	pcontig_095;pcontig_095	175647;175909	175800;177002	+;+	1248	30	23	43	6	29	11	0	0	0	10	19	10	63	142	48	15	7	11
evm.model.pcontig_095.42	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	173029;173127;173258;173403;173560;173664;173827;173976;174128;174327	173046;173172;173310;173430;173579;173712;173898;174032;174198;174701	+;+;+;+;+;+;+;+;+;+	789	153	128	161	4	13	2	0	0	0	8	9	7	35	83	52	72	65	76
evm.model.pcontig_095.41	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	171523;171832;172051;172228;172432;172700	171724;171968;172129;172328;172578;172945	-;-;-;-;-;-	912	303	276	322	185	463	189	0	0	1	137	270	122	497	1221	674	321	345	267
evm.model.pcontig_095.44	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	177817;178254;178368;178517;178757;178956;179066;179207	178134;178285;178425;178665;178853;178993;179123;179290	+;+;+;+;+;+;+;+	834	18	12	9	4	7	0	0	0	0	0	1	1	0	12	2	1	1	0
evm.model.pcontig_095.3	pcontig_095;pcontig_095	8797;8976	8899;9154	+;+	282	256	197	267	12	28	7	0	0	0	16	14	16	62	275	127	125	135	138
evm.model.pcontig_095.21	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	65151;65383;65590;65921;66918;67784	65214;65500;65834;66813;67720;67859	-;-;-;-;-;-	2199	685	562	617	164	431	174	0	0	0	429	255	371	1004	4978	2939	144	131	162
evm.model.pcontig_095.25	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	84423;85214;86009;86458;88125	85132;85937;86385;87586;88343	-;-;-;-;-	3159	3398	3897	5088	22	77	43	0	1	0	559	478	527	1256	15371	9054	746	656	884
evm.model.pcontig_095.24	pcontig_095	81508	83361	+	1854	0	1	0	827	1814	555	0	0	0	60	21	80	81	347	333	2	0	0
evm.model.pcontig_095.27	pcontig_095;pcontig_095	104740;105380	105287;106340	-;-	1509	1704	1996	2090	820	1950	651	0	0	1	277	308	313	829	3948	1675	1883	1151	1589
evm.model.pcontig_095.26	pcontig_095;pcontig_095	97788;98012	97941;98148	-;-	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.29	pcontig_095	118922	119434	+	513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.28	pcontig_095;pcontig_095	115899;116783	116725;117074	-;-	1119	1954	1960	2070	244	688	256	0	0	0	149	132	153	478	1858	883	1163	603	1038
evm.model.pcontig_095.4	pcontig_095	9428	10072	+	645	130	102	157	12	33	7	0	0	0	7	14	4	37	166	47	91	64	85
evm.model.pcontig_095.46	pcontig_095;pcontig_095	182622;183217	183155;183765	-;-	1083	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.5	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	13108;13316;13504;13584;13841;13956;14099;14262;14434;14575;14803	13215;13370;13512;13743;13870;14040;14172;14348;14470;14713;15086	-;-;-;-;-;-;-;-;-;-;-	1068	488	416	495	76	188	65	0	0	0	12	41	15	190	424	119	232	279	242
evm.model.pcontig_095.8	pcontig_095;pcontig_095	26572;27331	27252;28128	-;-	1479	643	681	776	259	630	227	1	0	0	155	222	167	887	3256	1368	501	490	398
evm.model.pcontig_095.9	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	29227;29323;29400;29496;29676;29863;30164;30304;31219;31604;31847;32003;32728;33009	29238;29332;29423;29598;29794;30086;30231;31129;31528;31781;31916;32619;32905;33185	+;+;+;+;+;+;+;+;+;+;+;+;+;+	2916	798	797	931	98	233	89	0	0	0	80	96	84	480	2211	923	299	209	240
evm.model.pcontig_095.2	pcontig_095;pcontig_095;pcontig_095	5169;5616;5895	5548;5782;5956	-;-;-	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_095.12	pcontig_095;pcontig_095;pcontig_095;pcontig_095;pcontig_095	39702;39838;40056;40319;40609	39764;39932;40234;40349;40738	-;-;-;-;-	498	15	18	22	0	1	0	0	0	0	1	1	2	3	90	29	0	2	1
evm.model.pcontig_096.10	pcontig_096	7663	7884	+	222	0	5	13	0	4	0	0	0	0	0	0	0	0	40	13	1	0	0
evm.model.pcontig_096.9	pcontig_096	63984	64562	-	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_096.1	pcontig_096;pcontig_096;pcontig_096	11107;11279;11446	11203;11341;11600	-;-;-	315	0	0	0	1	1	0	0	0	0	1	0	0	1	0	2	0	0	0
evm.model.pcontig_097.44	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	185533;185805;186014;186176;186520;186678;187280;187394;187505;187741;187861;188093;188196;188413	185724;185936;186087;186427;186561;186894;187324;187413;187543;187770;187928;188129;188328;188466	-;-;-;-;-;-;-;-;-;-;-;-;-;-	1335	20	29	40	0	2	2	0	0	0	1	3	2	7	37	17	18	11	14
evm.model.pcontig_097.8	pcontig_097	24649	25995	-	1347	4	9	5	3	12	3	0	0	0	1	2	0	3	4	0	3	5	1
evm.model.pcontig_097.9	pcontig_097;pcontig_097	28160;28287	28224;28503	+;+	282	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.pcontig_097.1	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	63;406;893;1231;1681;1853;2418;2607;2793	300;809;1170;1588;1788;2295;2537;2698;2998	+;+;+;+;+;+;+;+;+	2247	51	56	70	1	5	7	0	0	0	3	4	0	12	12	6	12	18	21
evm.model.pcontig_097.2	pcontig_097;pcontig_097	3941;4134	4064;6133	+;+	2124	121	127	118	6	25	10	0	0	0	10	11	11	73	154	75	28	22	44
evm.model.pcontig_097.3	pcontig_097;pcontig_097;pcontig_097;pcontig_097	8246;8509;8707;8942	8433;8625;8847;9290	-;-;-;-	795	9817	10693	13157	2	75	72	0	0	1	1	0	2	2	3	0	2919	2253	3056
evm.model.pcontig_097.4	pcontig_097;pcontig_097;pcontig_097;pcontig_097	15065;15186;15387;15550	15112;15309;15472;15552	-;-;-;-	261	219	222	241	42	93	36	0	0	0	77	91	89	269	827	400	189	219	163
evm.model.pcontig_097.5	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	15788;15869;16141;16289;16561;16770;16991	15790;16039;16187;16454;16672;16888;17038	+;+;+;+;+;+;+	666	6	8	5	1	0	1	0	0	0	0	1	0	5	6	4	0	1	1
evm.model.pcontig_097.6	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	18073;18397;18562;18903;19519	18315;18469;18788;19388;19599	-;-;-;-;-	1110	38	48	30	21	54	21	0	0	0	18	22	23	57	164	98	14	7	18
evm.model.pcontig_097.7	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	21458;21539;21682;21854;21960;22277;22820;22945;23058;23253	21491;21593;21749;21877;22032;22731;22864;22959;23174;23422	+;+;+;+;+;+;+;+;+;+	1056	0	3	4	0	1	15	0	0	0	54	1	50	3	3059	2063	0	2	1
evm.model.pcontig_097.10	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	37258;37466;37600;37749;39516;40429;40766;41109	37389;37523;37696;39437;40333;40685;41005;41456	+;+;+;+;+;+;+;+	3639	1068	766	1111	112	241	84	0	0	0	173	141	142	731	2647	1160	715	513	670
evm.model.pcontig_097.16	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	68340;68756;68863;68968;72438;72954;73090;73683;74074;74310;74516;74643	68670;68795;68881;72354;72854;73012;73576;73980;74185;74427;74530;74762	+;+;+;+;+;+;+;+;+;+;+;+	5403	224	217	215	30	81	27	0	0	0	2	9	4	37	140	52	92	89	74
evm.model.pcontig_097.17	pcontig_097	81653	82171	-	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.14	pcontig_097;pcontig_097	61577;61909	61821;63133	+;+	1470	1588	1670	1950	5	26	11	0	0	0	51	66	63	264	2201	1321	469	310	477
evm.model.pcontig_097.18	pcontig_097;pcontig_097;pcontig_097	88071;89172;89295	89101;89225;89451	-;-;-	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.19	pcontig_097;pcontig_097;pcontig_097	89589;89961;90639	89893;90554;91809	-;-;-	2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.38	pcontig_097	158985	159971	+	987	282	378	461	56	100	33	0	0	0	27	9	13	92	273	125	73	43	70
evm.model.pcontig_097.30	pcontig_097;pcontig_097;pcontig_097;pcontig_097	134813;135214;135341;135689	135105;135273;135631;135710	-;-;-;-	666	2	6	8	2	4	1	0	0	0	0	0	0	0	3	1	2	0	2
evm.model.pcontig_097.31	pcontig_097	140899	141243	-	345	1	1	2	0	3	0	0	0	0	0	0	0	8	7	0	0	0	0
evm.model.pcontig_097.36	pcontig_097	151252	152823	-	1572	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0
evm.model.pcontig_097.13	pcontig_097	52999	53412	-	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.15	pcontig_097;pcontig_097;pcontig_097;pcontig_097	64260;64684;65056;65983	64628;64992;65775;66060	+;+;+;+	1476	113	77	120	6	8	1	0	0	0	5	8	4	40	136	50	41	46	38
evm.model.pcontig_097.26	pcontig_097;pcontig_097;pcontig_097	129023;129140;129312	129066;129227;129383	+;+;+	204	355	265	358	16	34	11	0	0	0	22	17	18	92	280	117	218	118	158
evm.model.pcontig_097.20	pcontig_097;pcontig_097	97705;98260	98194;98795	+;+	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.41	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	169615;169754;170039;170256;170390;170622	169639;169935;170155;170318;170503;170744	+;+;+;+;+;+	624	2073	1755	2174	44	88	35	0	0	0	18	24	20	752	1169	109	3121	3404	2975
evm.model.pcontig_097.43	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	181613;182089;182250;182654;183246;183539;183834;183994	181984;182156;182561;183176;183445;183755;183922;184012	+;+;+;+;+;+;+;+	1800	2970	3033	3513	6	30	16	0	0	0	2	100	4	492	471	24	812	703	801
evm.model.pcontig_097.42	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	171903;172031;172168;173044;173179;173398;173537;173650	171943;172085;172973;173094;173315;173474;173589;173701	-;-;-;-;-;-;-;-	1272	102	80	107	13	39	15	0	0	0	17	14	9	56	170	60	43	57	65
evm.model.pcontig_097.29	pcontig_097	132452	132976	-	525	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	1
evm.model.pcontig_097.27	pcontig_097;pcontig_097;pcontig_097;pcontig_097	129423;129524;130026;130230	129435;129874;130129;130247	+;+;+;+	486	1331	1084	1383	39	102	46	0	0	0	75	80	57	249	856	369	611	504	531
evm.model.pcontig_097.23	pcontig_097;pcontig_097;pcontig_097	110176;110544;111022	110455;110872;111033	+;+;+	621	25	16	26	13	70	31	0	0	0	4	8	1	26	46	23	12	6	13
evm.model.pcontig_097.22	pcontig_097;pcontig_097;pcontig_097;pcontig_097;pcontig_097	101450;104005;104166;104297;104508	103919;104058;104218;104432;104635	-;-;-;-;-	2841	137	112	136	2	2	1	0	0	0	0	0	5	12	42	16	72	60	76
evm.model.pcontig_097.21	pcontig_097;pcontig_097;pcontig_097	99943;100162;100293	100093;100221;100330	+;+;+	249	51	73	71	27	67	20	0	0	0	6	3	7	52	118	19	17	14	9
evm.model.pcontig_097.28	pcontig_097;pcontig_097	130262;130404	130326;130614	+;+	276	903	901	967	87	299	102	0	1	0	28	48	28	155	506	175	519	440	514
evm.model.pcontig_097.25	pcontig_097;pcontig_097;pcontig_097	125613;126006;126342	125927;126260;127367	-;-;-	1596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_097.40	pcontig_097;pcontig_097;pcontig_097	167348;167526;167982	167410;167816;168218	+;+;+	591	1	0	1	2	5	4	0	0	0	1	0	1	1	153	77	0	0	0
evm.model.pcontig_097.39	pcontig_097;pcontig_097;pcontig_097	162458;162875;164915	162755;164821;165351	+;+;+	2682	10	8	4	7	15	7	0	0	0	1	0	1	0	20	12	6	4	3
evm.model.pcontig_104.33	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	106282;106378;106530;106798;106949	106304;106455;106700;106866;107090	-;-;-;-;-	483	0	0	0	21	61	20	0	0	0	0	0	0	4	49	26	0	0	0
evm.model.pcontig_104.32	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	100878;101072;101378;101506;101676;102265	100986;101313;101443;101596;102203;103064	+;+;+;+;+;+	1836	3	3	3	0	0	0	0	0	0	0	1	1	2	7	4	1	0	0
evm.model.pcontig_104.30	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	95926;96043;96190;96473;96623;96964;97117;97359;97541;97765;98045	95978;96105;96395;96562;96894;97057;97292;97478;97698;97979;98070	+;+;+;+;+;+;+;+;+;+;+	1473	48	52	74	0	3	2	0	0	0	3	5	5	28	68	46	46	26	26
evm.model.pcontig_104.39	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	119028;119132;119284;119536;119687	119059;119209;119424;119604;119828	-;-;-;-;-	462	0	1	0	3	9	28	0	0	0	10	0	10	3	938	470	1	0	0
evm.model.pcontig_104.4	pcontig_104;pcontig_104	14969;15398	15290;15642	+;+	567	0	2	2	57	105	57	0	0	0	54	15	42	88	451	222	1	0	0
evm.model.pcontig_104.7	pcontig_104	30264	32078	+	1815	1	1	0	0	3	1	0	0	0	1	1	2	0	5	4	1	1	0
evm.model.pcontig_104.6	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	23793;25079;25228;25614;25962	25000;25161;25523;25890;26479	+;+;+;+;+	2382	0	0	0	4	5	2	0	0	0	0	0	0	1	0	2	0	0	0
evm.model.pcontig_104.43	pcontig_104	130173	131693	+	1521	1073	1283	1375	120	296	111	0	0	0	139	68	111	402	2087	1012	393	261	451
evm.model.pcontig_104.31	pcontig_104;pcontig_104	98425;98578	98501;98842	+;+	342	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
evm.model.pcontig_104.46	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	136765;138593;139740;142873;143903;144077;144488;146636;147286;147440	138496;139655;142794;143830;144000;144418;146548;147205;147352;147669	+;+;+;+;+;+;+;+;+;+	10176	1459	891	1464	10	66	15	0	0	0	27	126	24	199	626	360	1100	1063	941
evm.model.pcontig_104.45	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	133729;133994;134304;134579;134906;135060	133935;134232;134512;134831;134986;135219	+;+;+;+;+;+	1149	3177	2853	3467	41	169	63	0	1	0	56	92	61	331	1472	580	1568	1229	1446
evm.model.pcontig_104.22	pcontig_104	79993	81726	+	1734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_104.23	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	82267;82927;83090;83312;83499	82836;83004;83228;83417;83502	-;-;-;-;-	897	0	0	0	10	11	4	0	0	0	0	0	0	258	210	0	0	0	0
evm.model.pcontig_104.24	pcontig_104	87573	87977	+	405	235	262	232	2	22	7	0	0	0	6	14	17	116	576	198	118	114	110
evm.model.pcontig_104.20	pcontig_104;pcontig_104;pcontig_104	75940;76492;76777	76406;76693;76785	-;-;-	678	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_104.27	pcontig_104;pcontig_104;pcontig_104;pcontig_104	91939;92100;92276;92512	91991;92178;92414;92615	-;-;-;-	375	3	3	2	6	12	3	0	0	0	0	0	0	12	20	5	0	0	0
evm.model.pcontig_104.1	pcontig_104;pcontig_104	1060;1172	1095;2817	-;-	1682	0	0	0	7	18	5	0	0	0	0	0	1	1	3	1	0	0	0
evm.model.pcontig_104.3	pcontig_104	9349	11013	-	1665	0	1	0	194	550	216	0	0	0	9	3	11	39	84	61	0	0	0
evm.model.pcontig_104.28	pcontig_104;pcontig_104;pcontig_104	94289;94426;94600	94323;94514;94691	-;-;-	216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.model.pcontig_104.29	pcontig_104;pcontig_104;pcontig_104;pcontig_104	95146;95371;95551;95728	95275;95465;95647;95789	+;+;+;+	384	49	40	45	0	2	0	0	0	0	5	8	5	23	48	24	26	18	26
evm.model.pcontig_104.44	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	132027;132325;132468;132699;132874;133081	132245;132392;132630;132797;133002;133470	-;-;-;-;-;-	1068	125	121	146	10	22	7	0	0	0	13	21	8	60	163	70	92	73	83
evm.model.pcontig_104.40	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	121216;121354;121704;121886;122253;122424;122595;122755	121280;121599;121808;122157;122316;122499;122664;122870	-;-;-;-;-;-;-;-	1014	44	25	41	1	8	5	0	0	0	6	18	11	54	107	52	23	27	23
evm.model.pcontig_104.41	pcontig_104;pcontig_104;pcontig_104	123628;124728;124828	124648;124758;125788	-;-;-	2013	306	315	376	25	79	27	0	0	0	27	31	21	154	521	192	162	134	135
evm.model.pcontig_104.47	pcontig_104;pcontig_104;pcontig_104;pcontig_104	148742;148980;149202;149294	148910;149060;149221;149329	-;-;-;-	306	0	0	0	6	26	13	0	0	0	0	0	0	7	5	3	2	0	0
evm.model.pcontig_104.42	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	126312;126562;127297;127841;128022;128173;128350	126429;127213;127717;127940;128092;128260;128441	-;-;-;-;-;-;-	1542	3029	2757	2979	3	22	25	1	0	1	0	1	0	2	11	6	1873	1696	1742
evm.model.pcontig_104.48	pcontig_104;pcontig_104	151138;151928	151755;152083	-;-	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_104.5	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	17008;17667;18369;18591;18757;19343;19535;19742	17584;18262;18514;18699;19265;19467;19663;20739	+;+;+;+;+;+;+;+	3189	3	1	4	0	2	0	0	0	0	0	1	1	8	34	11	3	1	2
evm.model.pcontig_104.2	pcontig_104;pcontig_104	6409;7150	7077;7617	-;-	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_104.12	pcontig_104;pcontig_104;pcontig_104;pcontig_104;pcontig_104	52013;52122;52298;52451;52623	52052;52213;52381;52555;53078	+;+;+;+;+	777	1	0	0	0	4	3	0	0	0	0	0	0	0	3	0	0	0	0
evm.model.pcontig_104.19	pcontig_104	75035	75916	-	882	64	93	96	1	13	4	0	0	0	4	3	6	10	51	18	32	18	29
evm.model.pcontig_104.18	pcontig_104;pcontig_104;pcontig_104;pcontig_104	72936;73728;73856;74432	73658;73790;74366;74802	+;+;+;+	1668	4	3	5	33	57	32	0	0	0	3	3	1	2	23	8	14	7	17
evm.model.pcontig_104.11	pcontig_104;pcontig_104	49995;50263	50197;50530	+;+	471	3627	4729	5080	1198	3821	1361	1	0	0	75	41	66	181	1583	1611	3515	4096	3252
evm.model.pcontig_104.10	pcontig_104	47236	47634	-	399	4	4	3	0	7	5	0	0	0	5	1	2	10	333	140	1	1	2
